salt,observable,molality_mol_kg,literature_value,model_value,residual,relative_abs_error_percent,source_subset_status,exact_table8_row,artifact_status,solver_status,numerical_status,physical_status,blocker,parameter_fingerprint
KI,osmotic_coefficient,0.1,0.932,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.1,0.776,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.2,0.922,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.2,0.731,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.3,0.919,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.3,0.705,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.4,0.918,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.4,0.688,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.5,0.918,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.5,0.676,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.6,0.919,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.6,0.666,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.7,0.921,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.7,0.659,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.8,0.923,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.8,0.654,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,0.9,0.925,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,0.9,0.65,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,1.0,0.928,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,1.0,0.646,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,1.2,0.933,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,1.2,0.641,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,1.4,0.939,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,1.4,0.639,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,1.6,0.945,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,1.6,0.638,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,1.8,0.951,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,1.8,0.637,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,2.0,0.957,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,2.0,0.638,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,2.5,0.972,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,2.5,0.643,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
KI,osmotic_coefficient,3.0,0.987,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider exposes no public osmotic-coefficient observable,
KI,gamma_pm_m,3.0,0.65,,,,EXACT_HAMER_WU_SUBSET,true,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,installed Provider catalog lacks iodide component and required parameters,
